,symbol,date,1. open_x,2. high_x,3. low_x,4. close_x,5. volume,daily_return,currencyPair,1. open_y,2. high_y,3. low_y,4. close_y
442,AAPL,2024-02-12,188.415,188.67,186.79,187.15,41781934.0,1.1402939904885612,USDJPY,149.239,149.481,148.922,149.34
443,AAPL,2024-02-12,188.415,188.67,186.79,187.15,41781934.0,1.1402939904885612,GBPUSD,1.2621,1.26546,1.26057,1.26285
444,MSFT,2024-02-12,420.555,420.74,414.75,415.26,21202921.0,2.200236266981692,EURUSD,1.07778,1.08055,1.07556,1.07713
445,MSFT,2024-02-12,420.555,420.74,414.75,415.26,21202921.0,2.200236266981692,USDJPY,149.239,149.481,148.922,149.34
446,MSFT,2024-02-12,420.555,420.74,414.75,415.26,21202921.0,2.200236266981692,GBPUSD,1.2621,1.26546,1.26057,1.26285
447,GOOGL,2024-02-12,148.42,149.335,147.37,147.53,21564085.0,1.646685958385019,EURUSD,1.07778,1.08055,1.07556,1.07713
448,GOOGL,2024-02-12,148.42,149.335,147.37,147.53,21564085.0,1.646685958385019,USDJPY,149.239,149.481,148.922,149.34
449,GOOGL,2024-02-12,148.42,149.335,147.37,147.53,21564085.0,1.646685958385019,GBPUSD,1.2621,1.26546,1.26057,1.26285
450,AAPL,2024-02-09,188.65,189.99,188.0,188.85,45155216.0,0.9083622762489973,EURUSD,1.07767,1.07951,1.07619,1.07821
451,AAPL,2024-02-09,188.65,189.99,188.0,188.85,45155216.0,0.9083622762489973,USDJPY,149.298,149.575,149.002,149.256
452,AAPL,2024-02-09,188.65,189.99,188.0,188.85,45155216.0,0.9083622762489973,GBPUSD,1.26161,1.26429,1.25986,1.26247
453,MSFT,2024-02-09,415.25,420.82,415.09,420.55,22032844.0,1.2739006887251492,EURUSD,1.07767,1.07951,1.07619,1.07821
454,MSFT,2024-02-09,415.25,420.82,415.09,420.55,22032844.0,1.2739006887251492,USDJPY,149.298,149.575,149.002,149.256
455,MSFT,2024-02-09,415.25,420.82,415.09,420.55,22032844.0,1.2739006887251492,GBPUSD,1.26161,1.26429,1.25986,1.26247
456,GOOGL,2024-02-09,146.68,149.44,146.18,149.0,26829504.0,0.9964075103368719,EURUSD,1.07767,1.07951,1.07619,1.07821
457,GOOGL,2024-02-09,146.68,149.44,146.18,149.0,26829504.0,0.9964075103368719,USDJPY,149.298,149.575,149.002,149.256
458,GOOGL,2024-02-09,146.68,149.44,146.18,149.0,26829504.0,0.9964075103368719,GBPUSD,1.26161,1.26429,1.25986,1.26247
459,AAPL,2024-02-08,189.385,189.535,187.35,188.32,40962046.0,-0.2806460153561008,EURUSD,1.07704,1.07889,1.07414,1.07775
460,AAPL,2024-02-08,189.385,189.535,187.35,188.32,40962046.0,-0.2806460153561008,USDJPY,148.171,149.479,147.925,149.315
461,AAPL,2024-02-08,189.385,189.535,187.35,188.32,40962046.0,-0.2806460153561008,GBPUSD,1.26253,1.26388,1.25714,1.26172
462,MSFT,2024-02-08,414.05,415.56,412.53,414.11,21225257.0,-1.5313280228272497,EURUSD,1.07704,1.07889,1.07414,1.07775
463,MSFT,2024-02-08,414.05,415.56,412.53,414.11,21225257.0,-1.5313280228272497,USDJPY,148.171,149.479,147.925,149.315
464,MSFT,2024-02-08,414.05,415.56,412.53,414.11,21225257.0,-1.5313280228272497,GBPUSD,1.26253,1.26388,1.25714,1.26172
465,GOOGL,2024-02-08,145.83,146.33,145.105,145.91,22563764.0,-2.0738255033557085,EURUSD,1.07704,1.07889,1.07414,1.07775
466,GOOGL,2024-02-08,145.83,146.33,145.105,145.91,22563764.0,-2.0738255033557085,USDJPY,148.171,149.479,147.925,149.315
467,GOOGL,2024-02-08,145.83,146.33,145.105,145.91,22563764.0,-2.0738255033557085,GBPUSD,1.26253,1.26388,1.25714,1.26172
468,AAPL,2024-02-07,190.64,191.05,188.61,189.41,53438955.0,0.5788020390824045,EURUSD,1.0754,1.0784,1.07487,1.07717
469,AAPL,2024-02-07,190.64,191.05,188.61,189.41,53438955.0,0.5788020390824045,USDJPY,147.939,148.258,147.618,148.179
470,AAPL,2024-02-07,190.64,191.05,188.61,189.41,53438955.0,0.5788020390824045,GBPUSD,1.25961,1.26417,1.25903,1.2625
471,MSFT,2024-02-07,407.44,414.3,407.4,414.05,22340526.0,-0.01448890391442248,EURUSD,1.0754,1.0784,1.07487,1.07717
472,MSFT,2024-02-07,407.44,414.3,407.4,414.05,22340526.0,-0.01448890391442248,USDJPY,147.939,148.258,147.618,148.179
473,MSFT,2024-02-07,407.44,414.3,407.4,414.05,22340526.0,-0.01448890391442248,GBPUSD,1.25961,1.26417,1.25903,1.2625
474,GOOGL,2024-02-07,144.76,145.615,143.925,145.54,25208862.0,-0.25358097457337525,EURUSD,1.0754,1.0784,1.07487,1.07717
475,GOOGL,2024-02-07,144.76,145.615,143.925,145.54,25208862.0,-0.25358097457337525,USDJPY,147.939,148.258,147.618,148.179
476,GOOGL,2024-02-07,144.76,145.615,143.925,145.54,25208862.0,-0.25358097457337525,GBPUSD,1.25961,1.26417,1.25903,1.2625
477,AAPL,2024-02-06,186.86,189.31,186.7695,189.3,43490759.0,-0.05807507523361011,EURUSD,1.07418,1.07623,1.07224,1.07545
478,AAPL,2024-02-06,186.86,189.31,186.7695,189.3,43490759.0,-0.05807507523361011,USDJPY,148.667,148.789,147.797,147.934
479,AAPL,2024-02-06,186.86,189.31,186.7695,189.3,43490759.0,-0.05807507523361011,GBPUSD,1.25337,1.26033,1.25274,1.25946
480,MSFT,2024-02-06,405.88,407.97,402.91,405.49,18382624.0,-2.0673831662842646,EURUSD,1.07418,1.07623,1.07224,1.07545
481,MSFT,2024-02-06,405.88,407.97,402.91,405.49,18382624.0,-2.0673831662842646,USDJPY,148.667,148.789,147.797,147.934
482,MSFT,2024-02-06,405.88,407.97,402.91,405.49,18382624.0,-2.0673831662842646,GBPUSD,1.25337,1.26033,1.25274,1.25946
483,GOOGL,2024-02-06,144.65,145.36,143.19,144.1,29128201.0,-0.9894187165040536,EURUSD,1.07418,1.07623,1.07224,1.07545
484,GOOGL,2024-02-06,144.65,145.36,143.19,144.1,29128201.0,-0.9894187165040536,USDJPY,148.667,148.789,147.797,147.934
485,GOOGL,2024-02-06,144.65,145.36,143.19,144.1,29128201.0,-0.9894187165040536,GBPUSD,1.25337,1.26033,1.25274,1.25946
486,AAPL,2024-02-05,188.15,189.25,185.84,187.68,69668820.0,-0.8557844690966765,EURUSD,1.0785,1.07861,1.07229,1.07419
487,AAPL,2024-02-05,188.15,189.25,185.84,187.68,69668820.0,-0.8557844690966765,USDJPY,148.401,148.895,148.262,148.667
488,AAPL,2024-02-05,188.15,189.25,185.84,187.68,69668820.0,-0.8557844690966765,GBPUSD,1.26332,1.26366,1.25177,1.25324
489,MSFT,2024-02-05,409.9,411.16,403.99,405.65,25352286.0,0.03945843300696694,EURUSD,1.0785,1.07861,1.07229,1.07419
490,MSFT,2024-02-05,409.9,411.16,403.99,405.65,25352286.0,0.03945843300696694,USDJPY,148.401,148.895,148.262,148.667
491,MSFT,2024-02-05,409.9,411.16,403.99,405.65,25352286.0,0.03945843300696694,GBPUSD,1.26332,1.26366,1.25177,1.25324
492,GOOGL,2024-02-05,142.82,145.47,142.78,143.68,38505405.0,-0.29146426092989675,EURUSD,1.0785,1.07861,1.07229,1.07419
493,GOOGL,2024-02-05,142.82,145.47,142.78,143.68,38505405.0,-0.29146426092989675,USDJPY,148.401,148.895,148.262,148.667
494,GOOGL,2024-02-05,142.82,145.47,142.78,143.68,38505405.0,-0.29146426092989675,GBPUSD,1.26332,1.26366,1.25177,1.25324
495,AAPL,2024-02-02,179.86,187.33,179.25,185.85,102551680.0,-0.9750639386189364,EURUSD,1.08714,1.08974,1.07802,1.07849
496,AAPL,2024-02-02,179.86,187.33,179.25,185.85,102551680.0,-0.9750639386189364,USDJPY,146.398,148.584,146.237,148.308
497,AAPL,2024-02-02,179.86,187.33,179.25,185.85,102551680.0,-0.9750639386189364,GBPUSD,1.27419,1.27721,1.26136,1.26284
498,MSFT,2024-02-02,403.81,412.65,403.56,411.22,28256670.0,1.3731048933810053,EURUSD,1.08714,1.08974,1.07802,1.07849
499,MSFT,2024-02-02,403.81,412.65,403.56,411.22,28256670.0,1.3731048933810053,USDJPY,146.398,148.584,146.237,148.308
500,MSFT,2024-02-02,403.81,412.65,403.56,411.22,28256670.0,1.3731048933810053,GBPUSD,1.27419,1.27721,1.26136,1.26284
501,GOOGL,2024-02-02,139.26,142.62,136.5,142.38,62499574.0,-0.9047884187082467,EURUSD,1.08714,1.08974,1.07802,1.07849
502,GOOGL,2024-02-02,139.26,142.62,136.5,142.38,62499574.0,-0.9047884187082467,USDJPY,146.398,148.584,146.237,148.308
503,GOOGL,2024-02-02,139.26,142.62,136.5,142.38,62499574.0,-0.9047884187082467,GBPUSD,1.27419,1.27721,1.26136,1.26284
504,AAPL,2024-02-01,183.985,186.95,183.82,186.86,64885408.0,0.5434490180252993,EURUSD,1.0818,1.0875,1.07797,1.08713
505,AAPL,2024-02-01,183.985,186.95,183.82,186.86,64885408.0,0.5434490180252993,USDJPY,146.886,147.114,145.891,146.408
506,AAPL,2024-02-01,183.985,186.95,183.82,186.86,64885408.0,0.5434490180252993,GBPUSD,1.26868,1.27557,1.26248,1.27425
507,MSFT,2024-02-01,401.83,408.0,401.8,403.78,30657726.0,-1.8092505228345046,EURUSD,1.0818,1.0875,1.07797,1.08713
508,MSFT,2024-02-01,401.83,408.0,401.8,403.78,30657726.0,-1.8092505228345046,USDJPY,146.886,147.114,145.891,146.408
509,MSFT,2024-02-01,401.83,408.0,401.8,403.78,30657726.0,-1.8092505228345046,GBPUSD,1.26868,1.27557,1.26248,1.27425
510,GOOGL,2024-02-01,142.12,143.06,140.79,141.16,40466549.0,-0.8568619188088156,EURUSD,1.0818,1.0875,1.07797,1.08713
511,GOOGL,2024-02-01,142.12,143.06,140.79,141.16,40466549.0,-0.8568619188088156,USDJPY,146.886,147.114,145.891,146.408
512,GOOGL,2024-02-01,142.12,143.06,140.79,141.16,40466549.0,-0.8568619188088156,GBPUSD,1.26868,1.27557,1.26248,1.27425
513,AAPL,2024-01-31,187.04,187.095,184.35,184.4,55467803.0,-1.3164936315958498,EURUSD,1.08446,1.08874,1.07947,1.0818
514,AAPL,2024-01-31,187.04,187.095,184.35,184.4,55467803.0,-1.3164936315958498,USDJPY,147.592,147.898,146.005,146.889
515,AAPL,2024-01-31,187.04,187.095,184.35,184.4,55467803.0,-1.3164936315958498,GBPUSD,1.26985,1.27507,1.26575,1.26863
516,MSFT,2024-01-31,406.96,415.32,397.21,397.58,47871097.0,-1.5354896230620585,EURUSD,1.08446,1.08874,1.07947,1.0818
517,MSFT,2024-01-31,406.96,415.32,397.21,397.58,47871097.0,-1.5354896230620585,USDJPY,147.592,147.898,146.005,146.889
518,MSFT,2024-01-31,406.96,415.32,397.21,397.58,47871097.0,-1.5354896230620585,GBPUSD,1.26985,1.27507,1.26575,1.26863
519,GOOGL,2024-01-31,143.62,144.0,139.87,140.1,71910044.0,-0.7509209407764228,EURUSD,1.08446,1.08874,1.07947,1.0818
520,GOOGL,2024-01-31,143.62,144.0,139.87,140.1,71910044.0,-0.7509209407764228,USDJPY,147.592,147.898,146.005,146.889
521,GOOGL,2024-01-31,143.62,144.0,139.87,140.1,71910044.0,-0.7509209407764228,GBPUSD,1.26985,1.27507,1.26575,1.26863
522,AAPL,2024-01-30,190.94,191.8,187.47,188.04,55859370.0,1.9739696312364385,EURUSD,1.0832,1.08573,1.08117,1.08447
523,AAPL,2024-01-30,190.94,191.8,187.47,188.04,55859370.0,1.9739696312364385,USDJPY,147.48,147.927,147.094,147.599
524,AAPL,2024-01-30,190.94,191.8,187.47,188.04,55859370.0,1.9739696312364385,GBPUSD,1.27061,1.27211,1.26399,1.26983
525,MSFT,2024-01-30,412.26,413.05,406.4501,408.59,33477610.0,2.769253986619047,EURUSD,1.0832,1.08573,1.08117,1.08447
526,MSFT,2024-01-30,412.26,413.05,406.4501,408.59,33477610.0,2.769253986619047,USDJPY,147.48,147.927,147.094,147.599
527,MSFT,2024-01-30,412.26,413.05,406.4501,408.59,33477610.0,2.769253986619047,GBPUSD,1.27061,1.27211,1.26399,1.26983
528,GOOGL,2024-01-30,152.8,153.62,151.185,151.46,36331833.0,8.10849393290507,EURUSD,1.0832,1.08573,1.08117,1.08447
529,GOOGL,2024-01-30,152.8,153.62,151.185,151.46,36331833.0,8.10849393290507,USDJPY,147.48,147.927,147.094,147.599
530,GOOGL,2024-01-30,152.8,153.62,151.185,151.46,36331833.0,8.10849393290507,GBPUSD,1.27061,1.27211,1.26399,1.26983
531,AAPL,2024-01-29,192.01,192.2,189.58,191.73,47145622.0,1.9623484365028698,EURUSD,1.0843,1.08501,1.07956,1.08328
532,AAPL,2024-01-29,192.01,192.2,189.58,191.73,47145622.0,1.9623484365028698,USDJPY,148.09,148.333,147.248,147.497
533,AAPL,2024-01-29,192.01,192.2,189.58,191.73,47145622.0,1.9623484365028698,GBPUSD,1.26952,1.2719,1.26615,1.27086
534,MSFT,2024-01-29,406.06,409.98,404.33,409.72,24510236.0,0.27656085562546284,EURUSD,1.0843,1.08501,1.07956,1.08328
535,MSFT,2024-01-29,406.06,409.98,404.33,409.72,24510236.0,0.27656085562546284,USDJPY,148.09,148.333,147.248,147.497
536,MSFT,2024-01-29,406.06,409.98,404.33,409.72,24510236.0,0.27656085562546284,GBPUSD,1.26952,1.2719,1.26615,1.27086
537,GOOGL,2024-01-29,152.06,153.78,151.43,153.51,27784259.0,1.353492671332357,EURUSD,1.0843,1.08501,1.07956,1.08328
538,GOOGL,2024-01-29,152.06,153.78,151.43,153.51,27784259.0,1.353492671332357,USDJPY,148.09,148.333,147.248,147.497
539,GOOGL,2024-01-29,152.06,153.78,151.43,153.51,27784259.0,1.353492671332357,GBPUSD,1.26952,1.2719,1.26615,1.27086
540,AAPL,2024-01-26,194.27,194.76,191.94,192.42,44594011.0,0.35988108277265063,EURUSD,1.08449,1.08854,1.08125,1.08512
541,AAPL,2024-01-26,194.27,194.76,191.94,192.42,44594011.0,0.35988108277265063,USDJPY,147.648,148.209,147.393,148.149
542,AAPL,2024-01-26,194.27,194.76,191.94,192.42,44594011.0,0.35988108277265063,GBPUSD,1.27072,1.27583,1.2675,1.27025
543,MSFT,2024-01-26,404.37,406.17,402.43,403.93,17803271.0,-1.4131602069706206,EURUSD,1.08449,1.08854,1.08125,1.08512
544,MSFT,2024-01-26,404.37,406.17,402.43,403.93,17803271.0,-1.4131602069706206,USDJPY,147.648,148.209,147.393,148.149
545,MSFT,2024-01-26,404.37,406.17,402.43,403.93,17803271.0,-1.4131602069706206,GBPUSD,1.27072,1.27583,1.2675,1.27025
546,GOOGL,2024-01-26,151.1,152.535,151.01,152.185,26115494.0,-0.8631359520552384,EURUSD,1.08449,1.08854,1.08125,1.08512
547,GOOGL,2024-01-26,151.1,152.535,151.01,152.185,26115494.0,-0.8631359520552384,USDJPY,147.648,148.209,147.393,148.149
548,GOOGL,2024-01-26,151.1,152.535,151.01,152.185,26115494.0,-0.8631359520552384,GBPUSD,1.27072,1.27583,1.2675,1.27025
549,AAPL,2024-01-25,195.22,196.2675,193.1125,194.17,54822126.0,0.9094688701798193,EURUSD,1.08843,1.09018,1.08214,1.08454
550,AAPL,2024-01-25,195.22,196.2675,193.1125,194.17,54822126.0,0.9094688701798193,USDJPY,147.505,147.958,147.077,147.658
551,AAPL,2024-01-25,195.22,196.2675,193.1125,194.17,54822126.0,0.9094688701798193,GBPUSD,1.27252,1.27425,1.26812,1.27068
552,MSFT,2024-01-25,404.32,407.01,402.5294,404.87,21021155.0,0.23271358898819816,EURUSD,1.08843,1.09018,1.08214,1.08454
553,MSFT,2024-01-25,404.32,407.01,402.5294,404.87,21021155.0,0.23271358898819816,USDJPY,147.505,147.958,147.077,147.658
554,MSFT,2024-01-25,404.32,407.01,402.5294,404.87,21021155.0,0.23271358898819816,GBPUSD,1.27252,1.27425,1.26812,1.27068
